SID,Year,OS_ID,OS_Name,Site_ID,Material,total,legal,sublegal,spat,non_spat,Collection.Method,Sample.Method,Latitude,Longitude,Deployment.Year,Deployment.Month,Material_Age,Oyster.Cover,Mussel_Cover,Sedimentation,Boring_Sponge,Sample_Depth,OS.Depth,Relief,S.DO,B.DO,S.Sal,B.Sal,S.Temp,B.Temp
2021-8-9-OS-13-4,2021,13,Pea Island,4,Reef Ball,943,86,,290,,Observation,Quantiles,35.6657,-75.6171,2015,8,6,3,1,2,0,4.2672,4.572,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-10,2021,13,Pea Island,10,Crushed Concrete,1556,114,,434,,Observation,Quantiles,35.66726667,-75.61591667,2015,4,6.3,4,1,2,0,3.3528,4.2672,0.9144,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-6,2021,13,Pea Island,6,Consolidated Concrete,934,81,,274,,Observation,Quantiles,35.66528333,-75.61421667,2015,4,6.3,3,0,3,0,3.6576,4.572,0.9144,8.39,6.01,9.91,17.29,28,26.9
2021-8-2-OS-14-19,2021,14,Little Creek,19,Consolidated Concrete,31,2,,40,0,Observation,Quantiles,35.04388333,-76.5161,2016,2,5.5,0,0,2,0,5.1816,6.096,0.9144,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-7,2021,13,Pea Island,7,Consolidated Concrete,911,66,,302,,Observation,Quantiles,35.66541667,-75.6143,2015,4,6.3,2,1,3,0,3.3528,4.572,1.2192,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-8,2021,13,Pea Island,8,Consolidated Concrete,328,6,,134,,Observation,Quantiles,35.66541667,-75.61415,2015,4,6.3,1,0,2,0,3.048,4.572,1.524,8.39,6.01,9.91,17.29,28,26.9
2022-6-20-OS-14-21,2022,14,Little Creek,21,Consolidated Concrete,0,0,0,0,0,Observation,Quantiles,35.04371667,-76.51386667,2016,2,6.3,0,0,2,0,6.096,6.096,0,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-5,2022,14,Little Creek,5,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.04451667,-76.5149,2016,2,6.3,0,0,2,0,6.096,6.096,0,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-6,2022,14,Little Creek,6,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.04286667,-76.5159,2016,6,6,0,1,2,0,6.096,6.096,0,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-7,2022,14,Little Creek,7,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.04446667,-76.51401667,2016,2,6.3,0,1,2,0,5.4864,6.096,0.6096,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-8,2022,14,Little Creek,8,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.04441667,-76.51388333,2016,2,6.3,0,1,2,0,5.4864,6.096,0.6096,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-24,2022,14,Little Creek,24,Consolidated Concrete,0,0,0,0,0,Observation,Quantiles,35.04386667,-76.5161,2016,2,6.3,1,1,2,0,4.572,6.096,1.524,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-23,2022,14,Little Creek,23,Consolidated Concrete,0,0,0,0,0,Observation,Quantiles,35.04356667,-76.51388333,2016,6,6,0,1,2,0,4.2672,6.096,1.8288,6.48,5.41,23.9,24.5,26.4,26.3
2022-8-25-OS-13-1,2022,13,Pea Island,1,Consolidated Concrete,0,0,0,0,0,Observation,Quantiles,35.6653,-75.61435,2015,4,7.3,1,1,3,0,3.9624,4.2672,0.3048,6.74,3.78,26.3,27.4,27.2,27.9
2022-8-18-OS-02-8,2022,2,Deep Bay,8,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.38063333,-76.37148333,2014,11,7.8,1,4,3,0,1.8288,2.4384,0.6096,9.24,8.12,25,25.1,27.1,26.2
2022-8-25-OS-01-15,2022,1,Croatan Sound,15,Shell,16,0,16,0,16,Extraction,Census,35.80406667,-75.63956667,2003,4,19.33,1,1,3,0,2.4384,2.4384,0,8.54,7.41,23.2,25.2,29,28.1
2022-7-20-OS-07-1,2022,7,Middle Bay,1,Marl,24,4,4,16,8,Extraction,Census,35.23545,-76.50338333,2004,8,17.92,1,4,4,1,1.8288,1.8288,0,7.4,6.5,24.3,24.4,27.9,27.9
2022-8-25-OS-01-16,2022,1,Croatan Sound,16,Shell,36,4,24,8,28,Extraction,Census,35.80426667,-75.63955,2003,4,19.33,1,1,3,0,2.7432,2.7432,0,8.54,7.41,23.2,25.2,29,28.1
2022-7-20-OS-07-4,2022,7,Middle Bay,4,Marl,44,4,4,36,8,Extraction,Census,35.23563333,-76.50311667,2004,8,17.92,1,4,4,1,0.9144,1.8288,0.9144,7.4,6.5,24.3,24.4,27.9,27.9
2022-8-25-OS-01-14,2022,1,Croatan Sound,14,Shell,52,4,36,12,40,Extraction,Census,35.80423333,-75.63961667,2003,4,19.33,1,1,3,0,2.4384,2.4384,0,8.54,7.41,23.2,25.2,29,28.1
2022-8-25-OS-01-2,2022,1,Croatan Sound,2,Marl,68,0,28,40,28,Extraction,Census,35.80406667,-75.6395,2003,4,19.33,1,1,3,0,2.4384,2.7432,0.3048,8.54,7.41,23.2,25.2,29,28.1
2022-8-25-OS-01-4,2022,1,Croatan Sound,4,Marl,80,0,36,44,36,Extraction,Census,35.80421667,-75.64003333,1998,8,24,1,3,3,0,2.4384,2.7432,0.3048,8.54,7.41,23.2,25.2,29,28.1
2022-8-25-OS-01-13,2022,1,Croatan Sound,13,Shell,92,0,36,56,36,Extraction,Census,35.8043,-75.63961667,2003,4,19.33,1,1,3,0,2.4384,2.4384,0,8.54,7.41,23.2,25.2,29,28.1
2022-8-18-OS-02-4,2022,2,Deep Bay,4,Marl,120,8,24,88,32,Extraction,Census,35.3809,-76.37046667,1996,6,26.17,1,1,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-8-25-OS-01-1,2022,1,Croatan Sound,1,Marl,124,0,28,96,28,Extraction,Census,35.80358333,-75.64006667,1996,6,26.17,1,1,3,0,2.4384,2.7432,0.3048,8.54,7.41,23.2,25.2,29,28.1
2022-8-18-OS-02-9,2022,2,Deep Bay,9,Shell,132,12,32,88,44,Extraction,Census,35.38108333,-76.37166667,2003,6,19.17,1,1,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-7-20-OS-07-2,2022,7,Middle Bay,2,Marl,176,0,32,144,32,Extraction,Census,35.23566667,-76.50308333,2004,8,17.92,1,1,3,0,0.9144,1.8288,0.9144,7.4,6.5,24.3,24.4,27.9,27.9
2022-7-20-OS-07-3,2022,7,Middle Bay,3,Marl,176,4,24,148,28,Extraction,Census,35.2353,-76.50333333,2004,8,17.92,1,3,3,0,0.9144,1.8288,0.9144,7.4,6.5,24.3,24.4,27.9,27.9
2022-6-20-OS-14-11,2022,14,Little Creek,11,Marl,192,8,140,44,148,Extraction,Census,35.04315,-76.51595,2016,8,5.83,1,3,2,0,5.1816,6.7056,1.524,6.48,5.41,23.9,24.5,26.4,26.3
2022-8-25-OS-01-3,2022,1,Croatan Sound,3,Marl,228,0,56,172,56,Extraction,Census,35.80443333,-75.64008333,1998,8,24,1,2,3,0,2.7432,2.7432,0,8.54,7.41,23.2,25.2,29,28.1
2022-6-14-OS-08-1,2022,8,Neuse River,1,Marl,240,12,144,84,156,Extraction,Census,35.00671667,-76.5329,2006,6,16,1,3,3,0,4.2672,4.2672,0,7.87,7.85,20.14,20.1,27.7,27.7
2022-8-18-OS-02-2,2022,2,Deep Bay,2,Marl,248,12,52,184,64,Extraction,Census,35.38101667,-76.37058333,1996,6,26.17,1,2,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-6-14-OS-08-4,2022,8,Neuse River,4,Marl,264,12,192,60,204,Extraction,Census,35.00768333,-76.53296667,2008,3,14.25,1,3,3,0,3.3528,4.2672,0.9144,7.87,7.85,20.14,20.1,27.7,27.7
2022-6-27-OS-03-1,2022,3,West Bay,1,Marl,288,12,216,60,228,Extraction,Census,34.97998333,-76.35648333,2003,6,19,1,3,3,1,1.8288,1.8288,0,7.12,5.76,27.1,27.2,27.6,26.8
2022-6-27-OS-03-2,2022,3,West Bay,2,Marl,316,36,232,48,268,Extraction,Census,34.97995,-76.35743333,1996,8,25.83,1,2,3,1,1.8288,1.8288,0,7.12,5.76,27.1,27.2,27.6,26.8
2022-6-29-OS-14-15,2022,14,Little Creek,15,Granite,320,56,248,16,304,Extraction,Census,35.04451667,-76.51565,2016,4,6.17,1,1,2,0,4.8768,6.096,1.2192,7.2,6,24.5,24.9,26.9,27.3
2022-8-18-OS-02-14,2022,2,Deep Bay,14,Shell,320,24,76,220,100,Extraction,Census,35.38106667,-76.37125,2003,6,19.17,1,2,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-6-14-OS-08-3,2022,8,Neuse River,3,Marl,340,40,224,76,264,Extraction,Census,35.00665,-76.53326667,2006,6,16,1,3,3,0,2.7432,4.2672,1.524,7.87,7.85,20.14,20.1,27.7,27.7
2022-8-18-OS-02-13,2022,2,Deep Bay,13,Shell,348,48,80,220,128,Extraction,Census,35.38116667,-76.37121667,2003,6,19.17,1,4,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-8-18-OS-02-3,2022,2,Deep Bay,3,Marl,348,36,60,252,96,Extraction,Census,35.38138333,-76.37148333,2003,6,19.17,1,3,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-6-29-OS-14-2,2022,14,Little Creek,2,Basalt,360,52,240,68,292,Extraction,Census,35.04368333,-76.51526667,2016,4,6.17,2,2,2,1,4.8768,6.096,1.2192,7.18,6.01,24.5,24.9,26.9,27.3
2022-6-14-OS-08-2,2022,8,Neuse River,2,Marl,364,36,224,104,260,Extraction,Census,35.00698333,-76.53361667,2005,4,17.17,1,3,3,0,2.4384,4.2672,1.8288,7.87,7.85,20.14,20.1,27.7,27.7
2022-8-24-OS-10-2,2022,10,Gibbs Shoal,2,Marl,364,24,272,68,296,Extraction,Census,35.45406667,-75.9344,2011,6,11.17,1,1,2,1,3.048,4.2672,1.2192,9.14,4.97,27.3,29.6,27.4,27.1
2022-6-20-OS-14-10,2022,14,Little Creek,10,Marl,404,4,240,160,244,Extraction,Census,35.04366667,-76.51466667,2016,4,6.17,1,3,2,0,3.9624,6.096,2.1336,6.48,5.41,23.9,24.5,26.4,26.3
2022-8-18-OS-02-15,2022,2,Deep Bay,15,Shell,404,32,104,268,136,Extraction,Census,35.381,-76.37125,2003,6,19.17,1,3,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-8-18-OS-02-1,2022,2,Deep Bay,1,Marl,420,8,36,376,44,Extraction,Census,35.3812,-76.3707,2003,6,19.17,1,2,4,0,2.1336,2.4384,0.3048,9.24,8.12,25,25.1,27.1,26.2
2022-8-18-OS-09-4,2022,9,West Bluff,4,Marl,432,0,100,332,100,Extraction,Census,35.30453333,-76.16828333,2005,8,17,1,1,4,1,3.3528,3.6576,0.3048,7.55,7.11,29.1,29.1,26.4,26.4
2022-6-20-OS-14-9,2022,14,Little Creek,9,Marl,448,16,340,92,356,Extraction,Census,35.04341667,-76.51468333,2016,4,6.17,1,3,2,,3.048,6.096,3.048,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-27-OS-03-4,2022,3,West Bay,4,Marl,468,32,356,80,388,Extraction,Census,34.97986667,-76.35703333,2003,6,19,1,3,3,1,1.8288,1.8288,0,7.12,5.76,27.1,27.2,27.6,26.8
2022-8-24-OS-10-4,2022,10,Gibbs Shoal,4,Marl,468,20,372,76,392,Extraction,Census,35.4544,-75.93581667,2011,3,11.42,1,1,2,1,2.7432,4.2672,1.524,9.14,4.97,27.3,29.6,27.4,27.1
2022-8-18-OS-02-16,2022,2,Deep Bay,16,Shell,532,40,124,368,164,Extraction,Census,35.38106667,-76.37131667,2003,6,19.17,3,2,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-6-20-OS-14-12,2022,14,Little Creek,12,Marl,556,36,368,152,404,Extraction,Census,35.04333333,-76.51595,2016,4,6.17,2,3,2,,2.1336,6.096,3.9624,6.48,5.41,23.9,24.5,26.4,26.3
2022-7-12-OS-15-8,2022,15,Swan Island,8,Marl,572,124,288,160,412,Extraction,Census,35.09326667,-76.45618333,2020,6,2.08,1,1,2,0,3.3528,4.572,1.2192,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-18-OS-02-12,2022,2,Deep Bay,12,Shell,572,36,72,464,108,Extraction,Census,35.381,-76.37156667,2003,6,19.17,2,4,4,0,2.4384,2.4384,0,9.24,8.12,25,25.1,27.1,26.2
2022-8-24-OS-10-3,2022,10,Gibbs Shoal,3,Marl,576,8,468,100,476,Extraction,Census,35.45461667,-75.93393333,2010,8,12,1,1,2,1,2.7432,4.2672,1.524,9.14,4.97,27.3,29.6,27.4,27.1
2022-6-29-OS-14-17,2022,14,Little Creek,17,Crushed Concrete,656,60,536,60,596,Extraction,Census,35.04415,-76.51395,2016,4,6.17,2,1,2,1,4.8768,6.096,1.2192,7.2,6,24.5,24.9,26.9,27.3
2022-7-12-OS-15-12,2022,15,Swan Island,12,Granite,668,88,452,128,540,Extraction,Census,35.09191667,-76.44995,2018,6,4.08,2,1,3,0,3.3528,3.3528,0,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-25-OS-05-7,2022,5,Crab Hole,7,Marl,668,0,208,460,208,Extraction,Census,35.72666667,-75.67843333,2006,3,16.42,1,2,2,0,1.8288,3.9624,2.1336,8.2,4.07,11.4,26.8,28.6,27.2
2022-8-25-OS-05-6,2022,5,Crab Hole,6,Marl,672,4,92,576,96,Extraction,Census,35.72686667,-75.67676667,2006,4,16.33,1,2,2,0,2.7432,3.9624,1.2192,8.2,4.07,11.4,26.8,28.6,27.2
2022-8-25-OS-05-2,2022,5,Crab Hole,2,Marl,692,4,272,416,276,Extraction,Census,35.72571667,-75.678,2009,9,12.92,1,4,2,0,2.1336,3.9624,1.8288,8.2,4.07,11.4,26.8,28.6,27.2
2022-6-29-OS-14-20,2022,14,Little Creek,20,Crushed Concrete,704,72,540,92,612,Extraction,Census,35.04285,-76.51546667,2016,7,5.92,3,1,2,0,4.8768,6.096,1.2192,7.2,6,24.5,24.9,26.9,27.3
2022-6-27-OS-03-3,2022,3,West Bay,3,Marl,712,32,524,156,556,Extraction,Census,34.98063333,-76.35743333,1998,8,23.83,3,2,3,1,1.8288,1.8288,0,7.12,5.76,27.1,27.2,27.6,26.8
2022-7-12-OS-15-11,2022,15,Swan Island,11,Granite,712,240,416,56,656,Extraction,Census,35.0926,-76.45001667,2018,6,4.08,3,1,4,0,3.6576,3.6576,0,7.6,5.85,24.7,25.4,27.2,27.3
2022-6-29-OS-14-19,2022,14,Little Creek,19,Crushed Concrete,748,128,528,92,656,Extraction,Census,35.0429,-76.51518333,2016,8,5.83,1,2,2,0,3.6576,6.096,2.4384,7.2,6,24.5,24.9,26.9,27.3
2022-6-29-OS-14-18,2022,14,Little Creek,18,Crushed Concrete,776,20,652,104,672,Extraction,Census,35.0439,-76.51398333,2016,4,6.17,3,1,2,,4.8768,6.096,1.2192,7.2,6,24.5,24.9,26.9,27.3
2022-7-12-OS-15-6,2022,15,Swan Island,6,Marl,784,228,460,96,688,Extraction,Census,35.09168333,-76.44805,2019,6,3.08,1,1,2,0,3.3528,4.572,1.2192,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-24-OS-10-1,2022,10,Gibbs Shoal,1,Marl,796,36,636,124,672,Extraction,Census,35.45493333,-75.93401667,2010,6,12.17,2,1,2,1,2.7432,4.2672,1.524,9.14,4.97,27.3,29.6,27.4,27.1
2022-6-29-OS-14-16,2022,14,Little Creek,16,Granite,816,44,348,424,392,Extraction,Census,35.04433333,-76.516,2016,8,5.83,2,2,2,0,4.8768,6.096,1.2192,7.2,6,24.5,24.9,26.9,27.3
2022-8-25-OS-05-1,2022,5,Crab Hole,1,Marl,816,16,284,516,300,Extraction,Census,35.72786667,-75.67826667,2009,11,12.75,1,3,2,0,2.7432,3.9624,1.2192,8.2,4.07,11.4,26.8,28.6,27.2
2022-8-3-OS-16-1,2022,16,Cedar Island,1,Marl,820,4,604,212,608,Extraction,Census,35.0537,-76.38066667,2021,6,1.17,3,1,2,0,2.4384,3.6576,1.2192,7.69,5.56,27,27.4,29,29.2
2022-6-30-OS-15-3,2022,15,Swan Island,3,Marl,836,276,436,124,712,Extraction,Census,35.09293333,-76.45536667,2017,6,5,1,1,3,0,3.3528,4.572,1.2192,7.18,6.35,25.1,26.3,26.1,26.2
2022-6-30-OS-15-2,2022,15,Swan Island,2,Marl,848,92,508,248,600,Extraction,Census,35.09306667,-76.45653333,2017,6,5,1,2,3,0,3.048,4.572,1.524,7.18,6.35,25.1,26.3,26.1,26.2
2022-6-29-OS-14-13,2022,14,Little Creek,13,Granite,864,84,628,152,712,Extraction,Census,35.04296667,-76.51375,2016,8,5.83,2,1,2,,4.2672,6.096,1.8288,7.2,6,24.5,24.9,26.9,27.3
2022-8-24-OS-10-5,2022,10,Gibbs Shoal,5,Marl,864,24,740,100,764,Extraction,Census,35.45486667,-75.93566667,2010,5,12.25,1,1,2,1,2.4384,4.2672,1.8288,9.14,4.97,27.3,29.6,27.4,27.1
2022-6-29-OS-14-14,2022,14,Little Creek,14,Granite,876,116,624,136,740,Extraction,Census,35.04353333,-76.51496667,2016,8,5.83,4,1,2,0,3.6576,6.096,2.4384,7.18,6.01,24.5,24.9,26.9,27.3
2022-8-25-OS-05-4,2022,5,Crab Hole,4,Marl,880,8,328,544,336,Extraction,Census,35.72786667,-75.67598333,2009,11,12.75,1,1,3,0,3.3528,3.9624,0.6096,8.2,4.07,11.4,26.8,28.6,27.2
2022-8-25-OS-05-3,2022,5,Crab Hole,3,Marl,1024,0,196,828,196,Extraction,Census,35.72661667,-75.67785,2006,3,16.42,1,4,2,0,2.1336,3.9624,1.8288,8.2,4.07,11.4,26.8,28.6,27.2
2022-8-25-OS-05-8,2022,5,Crab Hole,8,Marl,1076,8,320,748,328,Extraction,Census,35.72518333,-75.67665,2009,10,12.83,1,3,2,0,2.4384,3.9624,1.524,8.2,4.07,11.4,26.8,28.6,27.2
2022-7-12-OS-15-9,2022,15,Swan Island,9,Granite,1104,44,756,304,800,Extraction,Census,35.09173333,-76.45083333,2018,5,4.17,3,1,3,0,3.048,3.048,0,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-18-OS-09-2,2022,9,West Bluff,2,Marl,1164,40,568,556,608,Extraction,Census,35.30481667,-76.16961667,2006,5,16.25,2,2,2,1,2.1336,3.6576,1.524,7.55,7.11,29.1,29.1,26.4,26.4
2022-6-30-OS-15-4,2022,15,Swan Island,4,Marl,1172,32,892,248,924,Extraction,Census,35.09293333,-76.45701667,2017,6,5,1,1,2,0,2.7432,4.572,1.8288,7.18,6.35,25.1,26.3,26.1,26.2
2022-7-12-OS-15-10,2022,15,Swan Island,10,Granite,1276,168,816,292,984,Extraction,Census,35.09276667,-76.45183333,2018,5,4.17,2,1,2,0,3.048,4.2672,1.2192,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-25-OS-13-6,2022,13,Pea Island,6,Crushed Concrete,1288,32,672,584,704,Extraction,Census,35.66758333,-75.61616667,2015,4,7.33,3,1,2,0,2.7432,4.572,1.8288,6.74,3.78,26.3,27.4,27.2,27.9
2022-8-18-OS-09-3,2022,9,West Bluff,3,Marl,1292,12,568,712,580,Extraction,Census,35.3042,-76.17083333,2009,7,13.08,2,2,2,1,2.4384,3.6576,1.2192,7.55,7.11,29.1,29.1,26.4,26.4
2022-8-3-OS-16-4,2022,16,Cedar Island,4,Marl,1300,8,844,448,852,Extraction,Census,35.05408333,-76.37995,2021,6,1.17,3,1,2,0,2.4384,3.6576,1.2192,7.69,5.56,27,27.4,29,29.2
2022-8-25-OS-05-5,2022,5,Crab Hole,5,Marl,1324,8,432,884,440,Extraction,Census,35.7272,-75.67533333,2009,10,12.83,1,2,2,0,2.4384,3.9624,1.524,8.2,4.07,11.4,26.8,28.6,27.2
2022-8-3-OS-16-6,2022,16,Cedar Island,6,Marl,1344,0,772,572,772,Extraction,Census,35.05325,-76.38023333,2021,6,1.17,3,1,3,0,2.7432,3.3528,0.6096,7.69,5.56,27,27.4,29,29.2
2022-6-30-OS-15-1,2022,15,Swan Island,1,Marl,1352,196,820,336,1016,Extraction,Census,35.09221667,-76.4467,2019,6,3,3,1,3,1,2.1336,4.572,2.4384,7.18,6.35,25.1,26.3,26.1,26.2
2022-8-4-OS-12-12,2022,12,Raccoon Island,12,Crushed Concrete,1404,128,608,668,736,Extraction,Census,35.0904,-76.39126667,2014,1,8.58,4,1,3,1,3.3528,4.2672,0.9144,6.75,7.6,27.3,20,29.8,29.4
2022-7-12-OS-15-14,2022,15,Swan Island,14,Granite,1440,188,1012,240,1200,Extraction,Census,35.09278333,-76.45096667,2018,6,4.08,3,1,2,1,3.048,4.572,1.524,7.6,5.85,24.7,25.4,27.2,27.3
2022-7-12-OS-15-7,2022,15,Swan Island,7,Marl,1456,236,836,384,1072,Extraction,Census,35.09266667,-76.44715,2019,6,3.08,3,1,2,1,3.3528,4.572,1.2192,7.6,5.85,24.7,25.4,27.2,27.3
2022-7-12-OS-15-5,2022,15,Swan Island,5,Marl,1524,48,1092,384,1140,Extraction,Census,35.09258333,-76.45625,2017,6,5.08,1,1,2,0,3.6576,4.572,0.9144,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-3-OS-16-8,2022,16,Cedar Island,8,Marl,1524,12,840,672,852,Extraction,Census,35.05338333,-76.37961667,2021,6,1.17,4,1,3,0,3.048,3.6576,0.6096,7.69,5.56,27,27.4,29,29.2
2022-8-3-OS-16-5,2022,16,Cedar Island,5,Marl,1548,0,1080,468,1080,Extraction,Census,35.05418333,-76.3802,2021,6,1.17,3,1,2,0,3.3528,3.6576,0.3048,7.69,5.56,27,27.4,29,29.2
2022-8-25-OS-13-5,2022,13,Pea Island,5,Crushed Concrete,1564,88,968,508,1056,Extraction,Census,35.66578333,-75.61533333,2015,7,7.08,3,1,2,0,2.4384,4.2672,1.8288,6.74,3.78,26.3,27.4,27.2,27.9
2022-8-3-OS-16-7,2022,16,Cedar Island,7,Marl,1576,8,1068,500,1076,Extraction,Census,35.05341667,-76.38058333,2021,6,1.17,4,1,3,0,2.7432,3.3528,0.6096,7.69,5.56,27,27.4,29,29.2
2022-8-4-OS-12-11,2022,12,Raccoon Island,11,Crushed Concrete,1604,228,680,696,908,Extraction,Census,35.09033333,-76.39121667,2014,1,8.58,2,2,2,0,3.048,4.2672,1.2192,6.75,7.6,27.3,20,29.8,29.4
2022-8-4-OS-12-9,2022,12,Raccoon Island,9,Crushed Concrete,1784,468,756,560,1224,Extraction,Census,35.0906,-76.39098333,2016,8,6,4,1,4,0,3.6576,4.2672,0.6096,6.75,7.6,27.3,20,29.8,29.4
2022-8-3-OS-16-2,2022,16,Cedar Island,2,Marl,1816,4,1132,680,1136,Extraction,Census,35.0538,-76.38103333,2021,6,1.17,3,1,3,0,3.3528,3.6576,0.3048,7.69,5.56,27,27.4,29,29.2
2022-7-12-OS-15-13,2022,15,Swan Island,13,Granite,1860,196,1284,380,1480,Extraction,Census,35.09271667,-76.44996667,2018,6,4.08,3,1,2,1,2.7432,4.572,1.8288,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-3-OS-16-3,2022,16,Cedar Island,3,Marl,2016,4,1204,808,1208,Extraction,Census,35.0542,-76.38095,2021,6,1.17,3,1,2,0,3.3528,3.6576,0.3048,7.69,5.56,27,27.4,29,29.2
2022-8-4-OS-12-10,2022,12,Raccoon Island,10,Crushed Concrete,2052,484,852,716,1336,Extraction,Census,35.09071667,-76.39173333,2013,8,9,4,1,3,1,4.2672,4.2672,0,6.75,7.6,27.3,20,29.8,29.4
2022-8-18-OS-09-1,2022,9,West Bluff,1,Marl,2296,56,908,1332,964,Extraction,Census,35.304,-76.16905,2009,3,13.42,2,2,2,0,2.1336,3.6576,1.524,7.55,7.11,29.1,29.1,26.4,26.4
2022-7-12-OS-15-15,2022,15,Swan Island,15,Granite,2544,184,1616,744,1800,Extraction,Census,35.09231667,-76.45121667,2018,6,4.08,3,1,2,0,2.1336,4.572,2.4384,7.6,5.85,24.7,25.4,27.2,27.3
2022-8-25-OS-13-8,2022,13,Pea Island,8,Crushed Concrete,2556,88,1428,1040,1516,Extraction,Census,35.6676,-75.61528333,2015,4,7.33,4,1,2,0,3.048,4.2672,1.2192,6.74,3.78,26.3,27.4,27.2,27.9
2022-6-27-OS-03-6,2022,3,West Bay,6,Reef Ball,532,42,,177,,Observation,Quantiles,34.98041667,-76.3571,2014,12,7.5,3,1,3,0,2.4384,2.4384,0,7.12,5.76,27.1,27.2,27.6,26.8
2022-6-27-OS-03-8,2022,3,West Bay,8,Reef Ball,434,41,,122,,Observation,Quantiles,34.98036667,-76.35703333,2014,12,7.5,2,1,3,0,2.4384,2.4384,0,7.12,5.76,27.1,27.2,27.6,26.8
2022-6-27-OS-03-5,2022,3,West Bay,5,Reef Ball,180,7,,57,,Observation,Quantiles,34.98025,-76.35721667,2014,12,7.5,1,2,1,0,1.8288,2.4384,0.6096,7.12,5.76,27.1,27.2,27.6,26.8
2022-6-27-OS-03-7,2022,3,West Bay,7,Reef Ball,492,42,,141,,Observation,Quantiles,34.98025,-76.35713333,2014,12,7.5,2,2,3,0,1.8288,2.4384,0.6096,7.12,5.76,27.1,27.2,27.6,26.8
2022-6-20-OS-14-4,2022,14,Little Creek,4,Basalt,338,5,,103,,Observation,Quantiles,35.04273333,-76.51473333,2016,8,5.8,1,2,2,0,3.9624,6.096,2.1336,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-22,2022,14,Little Creek,22,Consolidated Concrete,382,7,,112,,Observation,Quantiles,35.04286667,-76.5145,2016,6,6,1,1,2,0,3.6576,6.096,2.4384,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-3,2022,14,Little Creek,3,Basalt,997,77,,299,,Observation,Quantiles,35.0435,-76.5152,2016,4,6.2,2,2,2,0,3.6576,6.096,2.4384,6.48,5.41,23.9,24.5,26.4,26.3
2022-6-20-OS-14-1,2022,14,Little Creek,1,Basalt,428,13,,129,,Observation,Quantiles,35.04293333,-76.51466667,2016,8,5.8,1,1,2,0,3.048,6.096,3.048,6.48,5.41,23.9,24.5,26.4,26.3
2022-8-25-OS-01-5,2022,1,Croatan Sound,5,Reef Ball,51,1,,31,,Observation,Quantiles,35.8035,-75.63948333,2013,12,8.7,1,1,3,0,2.4384,2.4384,0,8.54,7.41,23.2,25.2,29,28.1
2022-8-25-OS-01-6,2022,1,Croatan Sound,6,Reef Ball,51,1,,31,,Observation,Quantiles,35.80326667,-75.63955,2013,12,8.7,1,1,3,0,2.4384,2.4384,0,8.54,7.41,23.2,25.2,29,28.1
2022-8-25-OS-01-7,2022,1,Croatan Sound,7,Reef Ball,61,2,,43,,Observation,Quantiles,35.80326667,-75.63938333,2013,12,8.7,1,1,3,0,2.7432,2.7432,0,8.54,7.41,23.2,25.2,29,28.1
2022-8-25-OS-01-8,2022,1,Croatan Sound,8,Reef Ball,51,1,,31,,Observation,Quantiles,35.80366667,-75.63943333,2013,12,8.7,1,4,3,0,2.4384,2.4384,0,8.54,7.41,23.2,25.2,29,28.1
